date,type,N,year,month
2010-06-29,CIVIL,1934,2010,2010-06-01
2010-06-29,ARREST,183,2010,2010-06-01
2010-06-30,CIVIL,2045,2010,2010-06-01
2010-06-30,CRIM,442,2010,2010-06-01
2010-06-30,ARREST,199,2010,2010-06-01
2010-07-01,CRIM,456,2010,2010-07-01
2010-07-01,CIVIL,1963,2010,2010-07-01
2010-07-01,ARREST,186,2010,2010-07-01
2010-07-02,CIVIL,1963,2010,2010-07-01
2010-07-02,ARREST,238,2010,2010-07-01
2010-07-02,CRIM,512,2010,2010-07-01
2010-07-03,CRIM,457,2010,2010-07-01
2010-07-03,CIVIL,1682,2010,2010-07-01
2010-07-03,ARREST,214,2010,2010-07-01
2010-07-04,CIVIL,1061,2010,2010-07-01
2010-07-04,CRIM,412,2010,2010-07-01
2010-07-04,ARREST,240,2010,2010-07-01
2010-07-05,CIVIL,1475,2010,2010-07-01
2010-07-05,ARREST,195,2010,2010-07-01
2010-07-05,CRIM,391,2010,2010-07-01
2010-07-06,CIVIL,1683,2010,2010-07-01
2010-07-06,CRIM,472,2010,2010-07-01
2010-07-06,ARREST,215,2010,2010-07-01
2010-07-07,CRIM,424,2010,2010-07-01
2010-07-07,CIVIL,1824,2010,2010-07-01
2010-07-07,ARREST,196,2010,2010-07-01
2010-07-08,CRIM,501,2010,2010-07-01
2010-07-08,CIVIL,1935,2010,2010-07-01
2010-07-08,ARREST,250,2010,2010-07-01
2010-07-09,CIVIL,1877,2010,2010-07-01
2010-07-09,CRIM,430,2010,2010-07-01
2010-07-09,ARREST,250,2010,2010-07-01
2010-07-10,CIVIL,1374,2010,2010-07-01
2010-07-10,ARREST,289,2010,2010-07-01
2010-07-10,CRIM,396,2010,2010-07-01
2010-07-11,CIVIL,1369,2010,2010-07-01
2010-07-11,CRIM,422,2010,2010-07-01
2010-07-11,ARREST,268,2010,2010-07-01
2010-07-12,CIVIL,1766,2010,2010-07-01
2010-07-12,CRIM,411,2010,2010-07-01
2010-07-12,ARREST,183,2010,2010-07-01
2010-07-13,ARREST,179,2010,2010-07-01
2010-07-13,CIVIL,1598,2010,2010-07-01
2010-07-13,CRIM,387,2010,2010-07-01
2010-07-14,CRIM,399,2010,2010-07-01
2010-07-14,CIVIL,1512,2010,2010-07-01
2010-07-14,ARREST,195,2010,2010-07-01
2010-07-15,CIVIL,2006,2010,2010-07-01
2010-07-15,CRIM,471,2010,2010-07-01
2010-07-15,ARREST,191,2010,2010-07-01
2010-07-16,CIVIL,1760,2010,2010-07-01
2010-07-16,CRIM,498,2010,2010-07-01
2010-07-16,ARREST,240,2010,2010-07-01
2010-07-17,CRIM,522,2010,2010-07-01
2010-07-17,CIVIL,1737,2010,2010-07-01
2010-07-17,ARREST,335,2010,2010-07-01
2010-07-18,CIVIL,1298,2010,2010-07-01
2010-07-18,ARREST,288,2010,2010-07-01
2010-07-18,CRIM,438,2010,2010-07-01
2010-07-19,ARREST,165,2010,2010-07-01
2010-07-19,CIVIL,1831,2010,2010-07-01
2010-07-19,CRIM,434,2010,2010-07-01
2010-07-20,CIVIL,2085,2010,2010-07-01
2010-07-20,ARREST,161,2010,2010-07-01
2010-07-20,CRIM,495,2010,2010-07-01
2010-07-21,ARREST,157,2010,2010-07-01
2010-07-21,CIVIL,1918,2010,2010-07-01
2010-07-21,CRIM,437,2010,2010-07-01
2010-07-22,CIVIL,1868,2010,2010-07-01
2010-07-22,ARREST,154,2010,2010-07-01
2010-07-22,CRIM,410,2010,2010-07-01
2010-07-22,WARN,1,2010,2010-07-01
2010-07-23,CRIM,482,2010,2010-07-01
2010-07-23,CIVIL,2613,2010,2010-07-01
2010-07-23,ARREST,320,2010,2010-07-01
2010-07-24,CIVIL,2771,2010,2010-07-01
2010-07-24,ARREST,367,2010,2010-07-01
2010-07-24,CRIM,551,2010,2010-07-01
2010-07-25,CRIM,419,2010,2010-07-01
2010-07-25,CIVIL,2287,2010,2010-07-01
2010-07-25,ARREST,304,2010,2010-07-01
2010-07-26,CRIM,498,2010,2010-07-01
2010-07-26,CIVIL,3132,2010,2010-07-01
2010-07-26,ARREST,191,2010,2010-07-01
2010-07-27,CIVIL,3323,2010,2010-07-01
2010-07-27,CRIM,573,2010,2010-07-01
2010-07-27,ARREST,186,2010,2010-07-01
2010-07-28,CIVIL,3601,2010,2010-07-01
2010-07-28,CRIM,557,2010,2010-07-01
2010-07-28,ARREST,186,2010,2010-07-01
2010-07-29,CIVIL,3781,2010,2010-07-01
2010-07-29,CRIM,603,2010,2010-07-01
2010-07-29,ARREST,245,2010,2010-07-01
2010-07-30,CIVIL,3656,2010,2010-07-01
2010-07-30,ARREST,302,2010,2010-07-01
2010-07-30,CRIM,748,2010,2010-07-01
2010-07-31,CIVIL,2729,2010,2010-07-01
2010-07-31,ARREST,400,2010,2010-07-01
2010-07-31,CRIM,617,2010,2010-07-01
2010-08-01,CIVIL,1306,2010,2010-08-01
2010-08-01,CRIM,315,2010,2010-08-01
2010-08-01,ARREST,238,2010,2010-08-01
2010-08-02,CRIM,433,2010,2010-08-01
2010-08-02,CIVIL,1772,2010,2010-08-01
2010-08-02,ARREST,165,2010,2010-08-01
2010-08-03,ARREST,199,2010,2010-08-01
2010-08-03,CIVIL,1845,2010,2010-08-01
2010-08-03,CRIM,430,2010,2010-08-01
2010-08-04,CRIM,433,2010,2010-08-01
2010-08-04,CIVIL,1828,2010,2010-08-01
2010-08-04,ARREST,202,2010,2010-08-01
2010-08-05,CIVIL,1682,2010,2010-08-01
2010-08-05,ARREST,247,2010,2010-08-01
2010-08-05,CRIM,471,2010,2010-08-01
2010-08-06,CRIM,498,2010,2010-08-01
2010-08-06,CIVIL,1894,2010,2010-08-01
2010-08-06,ARREST,279,2010,2010-08-01
2010-08-07,CIVIL,1615,2010,2010-08-01
2010-08-07,CRIM,457,2010,2010-08-01
2010-08-07,ARREST,331,2010,2010-08-01
2010-08-08,CRIM,399,2010,2010-08-01
2010-08-08,CIVIL,1342,2010,2010-08-01
2010-08-08,ARREST,276,2010,2010-08-01
2010-08-09,CIVIL,1621,2010,2010-08-01
2010-08-09,CRIM,423,2010,2010-08-01
2010-08-09,ARREST,232,2010,2010-08-01
2010-08-10,CRIM,542,2010,2010-08-01
2010-08-10,CIVIL,1852,2010,2010-08-01
2010-08-10,ARREST,178,2010,2010-08-01
2010-08-11,CIVIL,1894,2010,2010-08-01
2010-08-11,CRIM,476,2010,2010-08-01
2010-08-11,ARREST,210,2010,2010-08-01
2010-08-12,CRIM,443,2010,2010-08-01
2010-08-12,CIVIL,1728,2010,2010-08-01
2010-08-12,ARREST,248,2010,2010-08-01
2010-08-13,CIVIL,1937,2010,2010-08-01
2010-08-13,CRIM,474,2010,2010-08-01
2010-08-13,ARREST,293,2010,2010-08-01
2010-08-14,CRIM,489,2010,2010-08-01
2010-08-14,CIVIL,1644,2010,2010-08-01
2010-08-14,ARREST,321,2010,2010-08-01
2010-08-15,CRIM,403,2010,2010-08-01
2010-08-15,ARREST,263,2010,2010-08-01
2010-08-15,CIVIL,1391,2010,2010-08-01
2010-08-16,CRIM,418,2010,2010-08-01
2010-08-16,CIVIL,1512,2010,2010-08-01
2010-08-16,ARREST,220,2010,2010-08-01
2010-08-17,CIVIL,1992,2010,2010-08-01
2010-08-17,CRIM,428,2010,2010-08-01
2010-08-17,ARREST,201,2010,2010-08-01
2010-08-18,CIVIL,1854,2010,2010-08-01
2010-08-18,CRIM,440,2010,2010-08-01
2010-08-18,ARREST,239,2010,2010-08-01
2010-08-19,CIVIL,1685,2010,2010-08-01
2010-08-19,CRIM,423,2010,2010-08-01
2010-08-19,ARREST,187,2010,2010-08-01
2010-08-20,CIVIL,2081,2010,2010-08-01
2010-08-20,CRIM,562,2010,2010-08-01
2010-08-20,ARREST,253,2010,2010-08-01
2010-08-21,CRIM,506,2010,2010-08-01
2010-08-21,ARREST,330,2010,2010-08-01
2010-08-21,CIVIL,1458,2010,2010-08-01
2010-08-22,CRIM,378,2010,2010-08-01
2010-08-22,CIVIL,854,2010,2010-08-01
2010-08-22,ARREST,229,2010,2010-08-01
2010-08-23,CIVIL,1017,2010,2010-08-01
2010-08-23,CRIM,401,2010,2010-08-01
2010-08-23,ARREST,144,2010,2010-08-01
2010-08-24,CIVIL,1156,2010,2010-08-01
2010-08-24,CRIM,402,2010,2010-08-01
2010-08-24,ARREST,194,2010,2010-08-01
2010-08-25,CIVIL,1339,2010,2010-08-01
2010-08-25,CRIM,430,2010,2010-08-01
2010-08-25,ARREST,177,2010,2010-08-01
2010-08-26,CIVIL,2511,2010,2010-08-01
2010-08-26,CRIM,517,2010,2010-08-01
2010-08-26,ARREST,267,2010,2010-08-01
2010-08-27,CIVIL,2480,2010,2010-08-01
2010-08-27,CRIM,557,2010,2010-08-01
2010-08-27,ARREST,336,2010,2010-08-01
2010-08-28,CRIM,508,2010,2010-08-01
2010-08-28,ARREST,356,2010,2010-08-01
2010-08-28,CIVIL,1941,2010,2010-08-01
2010-08-29,CRIM,424,2010,2010-08-01
2010-08-29,CIVIL,1378,2010,2010-08-01
2010-08-29,ARREST,271,2010,2010-08-01
2010-08-30,CIVIL,1940,2010,2010-08-01
2010-08-30,ARREST,227,2010,2010-08-01
2010-08-30,CRIM,435,2010,2010-08-01
2010-08-31,CIVIL,2258,2010,2010-08-01
2010-08-31,CRIM,530,2010,2010-08-01
2010-08-31,ARREST,175,2010,2010-08-01
2010-09-01,CIVIL,2362,2010,2010-09-01
2010-09-01,CRIM,577,2010,2010-09-01
2010-09-01,ARREST,220,2010,2010-09-01
2010-09-02,CIVIL,2584,2010,2010-09-01
2010-09-02,CRIM,548,2010,2010-09-01
2010-09-02,ARREST,241,2010,2010-09-01
2010-09-03,CIVIL,2148,2010,2010-09-01
2010-09-03,CRIM,555,2010,2010-09-01
2010-09-03,ARREST,287,2010,2010-09-01
2010-09-04,CRIM,570,2010,2010-09-01
2010-09-04,CIVIL,2250,2010,2010-09-01
2010-09-04,ARREST,289,2010,2010-09-01
2010-09-05,CIVIL,1740,2010,2010-09-01
2010-09-05,CRIM,440,2010,2010-09-01
2010-09-05,ARREST,342,2010,2010-09-01
2010-09-06,CRIM,413,2010,2010-09-01
2010-09-06,CIVIL,1629,2010,2010-09-01
2010-09-06,ARREST,226,2010,2010-09-01
2010-09-07,CRIM,529,2010,2010-09-01
2010-09-07,CIVIL,1822,2010,2010-09-01
2010-09-07,ARREST,181,2010,2010-09-01
2010-09-08,CRIM,471,2010,2010-09-01
2010-09-08,CIVIL,1898,2010,2010-09-01
2010-09-08,ARREST,203,2010,2010-09-01
2010-09-09,CIVIL,1965,2010,2010-09-01
2010-09-09,CRIM,534,2010,2010-09-01
2010-09-09,ARREST,186,2010,2010-09-01
2010-09-10,CRIM,543,2010,2010-09-01
2010-09-10,CIVIL,1981,2010,2010-09-01
2010-09-10,ARREST,258,2010,2010-09-01
2010-09-11,CIVIL,1570,2010,2010-09-01
2010-09-11,CRIM,440,2010,2010-09-01
2010-09-11,ARREST,290,2010,2010-09-01
2010-09-12,CIVIL,1125,2010,2010-09-01
2010-09-12,CRIM,341,2010,2010-09-01
2010-09-12,ARREST,210,2010,2010-09-01
2010-09-13,CRIM,426,2010,2010-09-01
2010-09-13,CIVIL,1676,2010,2010-09-01
2010-09-13,ARREST,124,2010,2010-09-01
2010-09-14,CIVIL,1568,2010,2010-09-01
2010-09-14,ARREST,211,2010,2010-09-01
2010-09-14,CRIM,452,2010,2010-09-01
2010-09-15,CIVIL,1900,2010,2010-09-01
2010-09-15,ARREST,159,2010,2010-09-01
2010-09-15,CRIM,409,2010,2010-09-01
2010-09-16,CIVIL,1537,2010,2010-09-01
2010-09-16,CRIM,366,2010,2010-09-01
2010-09-16,ARREST,185,2010,2010-09-01
2010-09-17,CIVIL,1574,2010,2010-09-01
2010-09-17,ARREST,284,2010,2010-09-01
2010-09-17,CRIM,512,2010,2010-09-01
2010-09-18,CIVIL,1547,2010,2010-09-01
2010-09-18,CRIM,511,2010,2010-09-01
2010-09-18,ARREST,342,2010,2010-09-01
2010-09-19,ARREST,311,2010,2010-09-01
2010-09-19,CIVIL,1239,2010,2010-09-01
2010-09-19,CRIM,390,2010,2010-09-01
2010-09-20,CIVIL,1806,2010,2010-09-01
2010-09-20,CRIM,509,2010,2010-09-01
2010-09-20,ARREST,170,2010,2010-09-01
2010-09-21,CIVIL,1916,2010,2010-09-01
2010-09-21,CRIM,558,2010,2010-09-01
2010-09-21,ARREST,155,2010,2010-09-01
2010-09-22,CRIM,482,2010,2010-09-01
2010-09-22,CIVIL,2017,2010,2010-09-01
2010-09-22,ARREST,149,2010,2010-09-01
2010-09-23,CIVIL,1947,2010,2010-09-01
2010-09-23,ARREST,223,2010,2010-09-01
2010-09-23,CRIM,500,2010,2010-09-01
2010-09-24,CIVIL,1909,2010,2010-09-01
2010-09-24,ARREST,272,2010,2010-09-01
2010-09-24,CRIM,512,2010,2010-09-01
2010-09-24,WARN,1,2010,2010-09-01
2010-09-25,ARREST,315,2010,2010-09-01
2010-09-25,CRIM,447,2010,2010-09-01
2010-09-25,CIVIL,1494,2010,2010-09-01
2010-09-26,CIVIL,1016,2010,2010-09-01
2010-09-26,ARREST,232,2010,2010-09-01
2010-09-26,CRIM,382,2010,2010-09-01
2010-09-27,CIVIL,1340,2010,2010-09-01
2010-09-27,ARREST,161,2010,2010-09-01
2010-09-27,CRIM,397,2010,2010-09-01
2010-09-28,ARREST,150,2010,2010-09-01
2010-09-28,CIVIL,1328,2010,2010-09-01
2010-09-28,CRIM,439,2010,2010-09-01
2010-09-29,CIVIL,1893,2010,2010-09-01
2010-09-29,CRIM,530,2010,2010-09-01
2010-09-29,ARREST,249,2010,2010-09-01
2010-09-30,CRIM,507,2010,2010-09-01
2010-09-30,CIVIL,1544,2010,2010-09-01
2010-09-30,ARREST,211,2010,2010-09-01
2010-10-01,CIVIL,1272,2010,2010-10-01
2010-10-01,CRIM,504,2010,2010-10-01
2010-10-01,ARREST,161,2010,2010-10-01
2010-10-02,CIVIL,1424,2010,2010-10-01
2010-10-02,ARREST,283,2010,2010-10-01
2010-10-02,CRIM,430,2010,2010-10-01
2010-10-03,ARREST,264,2010,2010-10-01
2010-10-03,CIVIL,1320,2010,2010-10-01
2010-10-03,CRIM,437,2010,2010-10-01
2010-10-04,CRIM,467,2010,2010-10-01
2010-10-04,CIVIL,1433,2010,2010-10-01
2010-10-04,ARREST,143,2010,2010-10-01
2010-10-05,CIVIL,1519,2010,2010-10-01
2010-10-05,ARREST,148,2010,2010-10-01
2010-10-05,CRIM,461,2010,2010-10-01
2010-10-06,CRIM,350,2010,2010-10-01
2010-10-06,CIVIL,1178,2010,2010-10-01
2010-10-06,ARREST,166,2010,2010-10-01
2010-10-07,CIVIL,2034,2010,2010-10-01
2010-10-07,CRIM,609,2010,2010-10-01
2010-10-07,ARREST,223,2010,2010-10-01
2010-10-08,CIVIL,2046,2010,2010-10-01
2010-10-08,CRIM,582,2010,2010-10-01
2010-10-08,ARREST,206,2010,2010-10-01
2010-10-09,CIVIL,1532,2010,2010-10-01
2010-10-09,CRIM,582,2010,2010-10-01
2010-10-09,ARREST,213,2010,2010-10-01
2010-10-10,CIVIL,1332,2010,2010-10-01
2010-10-10,CRIM,417,2010,2010-10-01
2010-10-10,ARREST,311,2010,2010-10-01
2010-10-11,CIVIL,1438,2010,2010-10-01
2010-10-11,CRIM,388,2010,2010-10-01
2010-10-11,ARREST,206,2010,2010-10-01
2010-10-12,CRIM,432,2010,2010-10-01
2010-10-12,ARREST,184,2010,2010-10-01
2010-10-12,CIVIL,2002,2010,2010-10-01
2010-10-13,CRIM,478,2010,2010-10-01
2010-10-13,ARREST,184,2010,2010-10-01
2010-10-13,CIVIL,1969,2010,2010-10-01
2010-10-14,CRIM,526,2010,2010-10-01
2010-10-14,CIVIL,1697,2010,2010-10-01
2010-10-14,ARREST,215,2010,2010-10-01
2010-10-15,CIVIL,1225,2010,2010-10-01
2010-10-15,CRIM,442,2010,2010-10-01
2010-10-15,ARREST,189,2010,2010-10-01
2010-10-16,CRIM,442,2010,2010-10-01
2010-10-16,CIVIL,1564,2010,2010-10-01
2010-10-16,ARREST,313,2010,2010-10-01
2010-10-17,CRIM,418,2010,2010-10-01
2010-10-17,CIVIL,1221,2010,2010-10-01
2010-10-17,ARREST,265,2010,2010-10-01
2010-10-18,CIVIL,1911,2010,2010-10-01
2010-10-18,ARREST,171,2010,2010-10-01
2010-10-18,CRIM,494,2010,2010-10-01
2010-10-19,CIVIL,2002,2010,2010-10-01
2010-10-19,CRIM,506,2010,2010-10-01
2010-10-19,ARREST,236,2010,2010-10-01
2010-10-20,CIVIL,1920,2010,2010-10-01
2010-10-20,ARREST,257,2010,2010-10-01
2010-10-20,CRIM,481,2010,2010-10-01
2010-10-21,ARREST,210,2010,2010-10-01
2010-10-21,CIVIL,1814,2010,2010-10-01
2010-10-21,CRIM,542,2010,2010-10-01
2010-10-22,CRIM,602,2010,2010-10-01
2010-10-22,ARREST,294,2010,2010-10-01
2010-10-22,CIVIL,2246,2010,2010-10-01
2010-10-22,WARN,1,2010,2010-10-01
2010-10-23,CRIM,508,2010,2010-10-01
2010-10-23,CIVIL,1582,2010,2010-10-01
2010-10-23,ARREST,400,2010,2010-10-01
2010-10-24,CRIM,434,2010,2010-10-01
2010-10-24,ARREST,231,2010,2010-10-01
2010-10-24,CIVIL,1150,2010,2010-10-01
2010-10-25,CRIM,446,2010,2010-10-01
2010-10-25,CIVIL,1845,2010,2010-10-01
2010-10-25,ARREST,154,2010,2010-10-01
2010-10-26,CRIM,505,2010,2010-10-01
2010-10-26,CIVIL,2069,2010,2010-10-01
2010-10-26,ARREST,219,2010,2010-10-01
2010-10-27,CRIM,441,2010,2010-10-01
2010-10-27,CIVIL,1671,2010,2010-10-01
2010-10-27,ARREST,159,2010,2010-10-01
2010-10-28,CRIM,487,2010,2010-10-01
2010-10-28,CIVIL,1926,2010,2010-10-01
2010-10-28,ARREST,205,2010,2010-10-01
2010-10-29,CRIM,519,2010,2010-10-01
2010-10-29,ARREST,234,2010,2010-10-01
2010-10-29,CIVIL,1964,2010,2010-10-01
2010-10-30,CIVIL,1665,2010,2010-10-01
2010-10-30,ARREST,331,2010,2010-10-01
2010-10-30,CRIM,465,2010,2010-10-01
2010-10-30,WARN,2,2010,2010-10-01
2010-10-31,CRIM,431,2010,2010-10-01
2010-10-31,CIVIL,1326,2010,2010-10-01
2010-10-31,ARREST,285,2010,2010-10-01
2010-11-01,CIVIL,1611,2010,2010-11-01
2010-11-01,ARREST,200,2010,2010-11-01
2010-11-01,CRIM,375,2010,2010-11-01
2010-11-02,CRIM,412,2010,2010-11-01
2010-11-02,CIVIL,1701,2010,2010-11-01
2010-11-02,ARREST,150,2010,2010-11-01
2010-11-03,ARREST,183,2010,2010-11-01
2010-11-03,CIVIL,2041,2010,2010-11-01
2010-11-03,CRIM,532,2010,2010-11-01
2010-11-04,CIVIL,1168,2010,2010-11-01
2010-11-04,CRIM,408,2010,2010-11-01
2010-11-04,ARREST,182,2010,2010-11-01
2010-11-05,CRIM,511,2010,2010-11-01
2010-11-05,CIVIL,1645,2010,2010-11-01
2010-11-05,ARREST,225,2010,2010-11-01
2010-11-05,WARN,1,2010,2010-11-01
2010-11-06,CIVIL,1683,2010,2010-11-01
2010-11-06,CRIM,479,2010,2010-11-01
2010-11-06,ARREST,285,2010,2010-11-01
2010-11-07,CRIM,264,2010,2010-11-01
2010-11-07,CIVIL,1183,2010,2010-11-01
2010-11-07,ARREST,263,2010,2010-11-01
2010-11-08,CRIM,394,2010,2010-11-01
2010-11-08,ARREST,134,2010,2010-11-01
2010-11-08,CIVIL,1162,2010,2010-11-01
2010-11-09,CIVIL,1784,2010,2010-11-01
2010-11-09,CRIM,525,2010,2010-11-01
2010-11-09,ARREST,226,2010,2010-11-01
2010-11-10,CRIM,469,2010,2010-11-01
2010-11-10,ARREST,145,2010,2010-11-01
2010-11-10,CIVIL,1682,2010,2010-11-01
2010-11-11,CIVIL,1464,2010,2010-11-01
2010-11-11,CRIM,391,2010,2010-11-01
2010-11-11,ARREST,168,2010,2010-11-01
2010-11-12,CIVIL,1894,2010,2010-11-01
2010-11-12,CRIM,565,2010,2010-11-01
2010-11-12,ARREST,229,2010,2010-11-01
2010-11-13,CIVIL,1540,2010,2010-11-01
2010-11-13,CRIM,573,2010,2010-11-01
2010-11-13,ARREST,309,2010,2010-11-01
2010-11-14,CIVIL,1382,2010,2010-11-01
2010-11-14,ARREST,260,2010,2010-11-01
2010-11-14,CRIM,469,2010,2010-11-01
2010-11-15,CRIM,452,2010,2010-11-01
2010-11-15,ARREST,183,2010,2010-11-01
2010-11-15,CIVIL,1790,2010,2010-11-01
2010-11-16,ARREST,141,2010,2010-11-01
2010-11-16,CIVIL,1930,2010,2010-11-01
2010-11-16,CRIM,456,2010,2010-11-01
2010-11-17,ARREST,170,2010,2010-11-01
2010-11-17,CIVIL,1407,2010,2010-11-01
2010-11-17,CRIM,424,2010,2010-11-01
2010-11-18,CIVIL,1720,2010,2010-11-01
2010-11-18,CRIM,449,2010,2010-11-01
2010-11-18,ARREST,149,2010,2010-11-01
2010-11-19,CIVIL,1857,2010,2010-11-01
2010-11-19,ARREST,265,2010,2010-11-01
2010-11-19,CRIM,481,2010,2010-11-01
2010-11-20,CIVIL,1612,2010,2010-11-01
2010-11-20,ARREST,393,2010,2010-11-01
2010-11-20,CRIM,466,2010,2010-11-01
2010-11-21,CRIM,422,2010,2010-11-01
2010-11-21,CIVIL,1278,2010,2010-11-01
2010-11-21,ARREST,289,2010,2010-11-01
2010-11-22,ARREST,163,2010,2010-11-01
2010-11-22,CIVIL,1770,2010,2010-11-01
2010-11-22,CRIM,497,2010,2010-11-01
2010-11-23,CIVIL,2005,2010,2010-11-01
2010-11-23,CRIM,534,2010,2010-11-01
2010-11-23,ARREST,221,2010,2010-11-01
2010-11-24,CRIM,471,2010,2010-11-01
2010-11-24,CIVIL,1799,2010,2010-11-01
2010-11-24,ARREST,221,2010,2010-11-01
2010-11-25,CIVIL,579,2010,2010-11-01
2010-11-25,CRIM,219,2010,2010-11-01
2010-11-25,ARREST,194,2010,2010-11-01
2010-11-25,WARN,1,2010,2010-11-01
2010-11-26,CIVIL,1175,2010,2010-11-01
2010-11-26,ARREST,293,2010,2010-11-01
2010-11-26,CRIM,417,2010,2010-11-01
2010-11-27,CIVIL,1478,2010,2010-11-01
2010-11-27,ARREST,310,2010,2010-11-01
2010-11-27,CRIM,477,2010,2010-11-01
2010-11-28,CIVIL,1345,2010,2010-11-01
2010-11-28,ARREST,277,2010,2010-11-01
2010-11-28,CRIM,380,2010,2010-11-01
2010-11-29,CIVIL,1921,2010,2010-11-01
2010-11-29,CRIM,410,2010,2010-11-01
2010-11-29,ARREST,146,2010,2010-11-01
2010-11-30,CRIM,408,2010,2010-11-01
2010-11-30,CIVIL,1904,2010,2010-11-01
2010-11-30,ARREST,210,2010,2010-11-01
2010-12-01,ARREST,176,2010,2010-12-01
2010-12-01,CIVIL,1158,2010,2010-12-01
2010-12-01,CRIM,412,2010,2010-12-01
2010-12-02,CRIM,540,2010,2010-12-01
2010-12-02,CIVIL,1740,2010,2010-12-01
2010-12-02,ARREST,166,2010,2010-12-01
2010-12-03,CRIM,518,2010,2010-12-01
2010-12-03,CIVIL,1775,2010,2010-12-01
2010-12-03,ARREST,235,2010,2010-12-01
2010-12-04,ARREST,379,2010,2010-12-01
2010-12-04,CIVIL,1499,2010,2010-12-01
2010-12-04,CRIM,511,2010,2010-12-01
2010-12-05,ARREST,328,2010,2010-12-01
2010-12-05,CIVIL,1096,2010,2010-12-01
2010-12-05,CRIM,371,2010,2010-12-01
2010-12-06,CIVIL,1258,2010,2010-12-01
2010-12-06,ARREST,116,2010,2010-12-01
2010-12-06,CRIM,317,2010,2010-12-01
2010-12-06,WARN,2,2010,2010-12-01
2010-12-07,CIVIL,1490,2010,2010-12-01
2010-12-07,CRIM,439,2010,2010-12-01
2010-12-07,ARREST,171,2010,2010-12-01
2010-12-08,CIVIL,1732,2010,2010-12-01
2010-12-08,ARREST,203,2010,2010-12-01
2010-12-08,CRIM,390,2010,2010-12-01
2010-12-09,ARREST,197,2010,2010-12-01
2010-12-09,CRIM,457,2010,2010-12-01
2010-12-09,CIVIL,1643,2010,2010-12-01
2010-12-10,CRIM,442,2010,2010-12-01
2010-12-10,CIVIL,1728,2010,2010-12-01
2010-12-10,ARREST,229,2010,2010-12-01
2010-12-11,CRIM,483,2010,2010-12-01
2010-12-11,CIVIL,1478,2010,2010-12-01
2010-12-11,ARREST,254,2010,2010-12-01
2010-12-12,CRIM,309,2010,2010-12-01
2010-12-12,CIVIL,490,2010,2010-12-01
2010-12-12,ARREST,190,2010,2010-12-01
2010-12-13,CIVIL,1231,2010,2010-12-01
2010-12-13,CRIM,437,2010,2010-12-01
2010-12-13,ARREST,166,2010,2010-12-01
2010-12-14,CIVIL,1602,2010,2010-12-01
2010-12-14,ARREST,158,2010,2010-12-01
2010-12-14,CRIM,407,2010,2010-12-01
2010-12-15,CRIM,449,2010,2010-12-01
2010-12-15,CIVIL,1569,2010,2010-12-01
2010-12-15,ARREST,117,2010,2010-12-01
2010-12-16,CIVIL,1786,2010,2010-12-01
2010-12-16,CRIM,475,2010,2010-12-01
2010-12-16,ARREST,203,2010,2010-12-01
2010-12-17,CIVIL,1986,2010,2010-12-01
2010-12-17,ARREST,304,2010,2010-12-01
2010-12-17,CRIM,574,2010,2010-12-01
2010-12-18,CRIM,445,2010,2010-12-01
2010-12-18,CIVIL,1961,2010,2010-12-01
2010-12-18,ARREST,361,2010,2010-12-01
2010-12-19,CRIM,337,2010,2010-12-01
2010-12-19,CIVIL,1195,2010,2010-12-01
2010-12-19,ARREST,211,2010,2010-12-01
2010-12-20,CIVIL,1255,2010,2010-12-01
2010-12-20,CRIM,299,2010,2010-12-01
2010-12-20,ARREST,115,2010,2010-12-01
2010-12-21,CRIM,381,2010,2010-12-01
2010-12-21,CIVIL,1285,2010,2010-12-01
2010-12-21,ARREST,160,2010,2010-12-01
2010-12-22,CIVIL,1439,2010,2010-12-01
2010-12-22,CRIM,488,2010,2010-12-01
2010-12-22,ARREST,142,2010,2010-12-01
2010-12-23,CIVIL,1534,2010,2010-12-01
2010-12-23,ARREST,200,2010,2010-12-01
2010-12-23,CRIM,381,2010,2010-12-01
2010-12-24,CRIM,317,2010,2010-12-01
2010-12-24,CIVIL,557,2010,2010-12-01
2010-12-24,ARREST,251,2010,2010-12-01
2010-12-25,CRIM,127,2010,2010-12-01
2010-12-25,CIVIL,184,2010,2010-12-01
2010-12-25,ARREST,76,2010,2010-12-01
2010-12-26,CRIM,237,2010,2010-12-01
2010-12-26,CIVIL,435,2010,2010-12-01
2010-12-26,ARREST,89,2010,2010-12-01
2010-12-27,CIVIL,393,2010,2010-12-01
2010-12-27,CRIM,177,2010,2010-12-01
2010-12-27,ARREST,63,2010,2010-12-01
2010-12-28,CIVIL,1076,2010,2010-12-01
2010-12-28,CRIM,287,2010,2010-12-01
2010-12-28,ARREST,134,2010,2010-12-01
2010-12-29,CRIM,377,2010,2010-12-01
2010-12-29,CIVIL,1698,2010,2010-12-01
2010-12-29,ARREST,184,2010,2010-12-01
2010-12-30,CRIM,460,2010,2010-12-01
2010-12-30,CIVIL,1980,2010,2010-12-01
2010-12-30,ARREST,155,2010,2010-12-01
2010-12-31,CIVIL,1588,2010,2010-12-01
2010-12-31,CRIM,429,2010,2010-12-01
2010-12-31,ARREST,276,2010,2010-12-01
2010-12-31,WARN,1,2010,2010-12-01
2011-01-01,CRIM,399,2011,2011-01-01
2011-01-01,CIVIL,1092,2011,2011-01-01
